day_of_year,hour,consumption
350,3,0.175297088
350,4,0.176843918
350,5,0.179421968
350,6,0.189579485
350,7,0.199850436
350,8,0.211967271
350,9,0.222052603
350,10,0.227342761
350,11,0.230250802
350,12,0.229198957
350,13,0.227177766
350,14,0.222753832
350,15,0.225032828
350,16,0.230209553
350,17,0.226878712
350,18,0.225032828
350,19,0.220887324
350,20,0.21491656
350,21,0.203170964
350,22,0.192435964
350,23,0.179813831
351,0,0.168872587
351,1,0.161592174
351,2,0.156549508
351,3,0.154683
351,4,0.156013274
351,5,0.158333519
351,6,0.165191132
351,7,0.170677222
351,8,0.180071636
351,9,0.19129131
351,10,0.196272103
351,11,0.197674562
351,12,0.199530758
351,13,0.203635013
351,14,0.203490643
351,15,0.205388087
351,16,0.211554783
351,17,0.212070393
351,18,0.211534159
351,19,0.211740403
351,20,0.206037756
351,21,0.195983361
351,22,0.187712977
351,23,0.175534268
352,0,0.167346382
352,1,0.162819326
352,2,0.160633139
352,3,0.161159062
352,4,0.165366439
352,5,0.179586963
352,6,0.212627252
352,7,0.23699498
352,8,0.246172838
352,9,0.247894976
352,10,0.245079745
352,11,0.24561598
352,12,0.245368487
352,13,0.247936225
352,14,0.247286556
352,15,0.25128769
352,16,0.256938775
352,17,0.254670091
352,18,0.250710206
352,19,0.248761201
352,20,0.242408885
352,21,0.226301229
352,22,0.209719211
352,23,0.194591214
353,0,0.182639374
353,1,0.176287059
353,2,0.173554326
353,3,0.173513077
353,4,0.179329158
353,5,0.18904325
353,6,0.21880426
353,7,0.238851176
353,8,0.247018439
353,9,0.249452118
353,10,0.245677853
353,11,0.245904721
353,12,0.248420898
353,13,0.250246157
353,14,0.247657795
353,15,0.249452118
353,16,0.253236695
353,17,0.251679553
353,18,0.248400274
353,19,0.24707
353,20,0.241573597
353,21,0.22513595
353,22,0.208646743
353,23,0.195024326
354,0,0.182907491
354,1,0.176266435
354,2,0.173657448
354,3,0.174038999
354,4,0.176637674
354,5,0.187187054
354,6,0.216453078
354,7,0.236551556
354,8,0.246317209
354,9,0.251669241
354,10,0.25152487
354,11,0.254061671
354,12,0.254628842
354,13,0.255422882
354,14,0.250019289
354,15,0.250730831
354,16,0.25644379
354,17,0.25325732
354,18,0.249122128
354,19,0.246935941
354,20,0.240583626
354,21,0.226806527
354,22,0.209306723
354,23,0.19386936
355,0,0.182845618
355,1,0.175389898
355,2,0.172089994
355,3,0.171811564
355,4,0.175534268
355,5,0.185341171
355,6,0.212359135
355,7,0.231880129
355,8,0.242491383
355,9,0.245780975
355,10,0.243233861
355,11,0.245646916
355,12,0.247008127
355,13,0.248544644
355,14,0.246502829
355,15,0.247699044
355,16,0.251689865
355,17,0.24922525
355,18,0.245327238
355,19,0.241676719
355,20,0.23530378
355,21,0.220784202
355,22,0.205336526
355,23,0.190146656
356,0,0.176617049
356,1,0.170398793
356,2,0.166572967
356,3,0.165552059
356,4,0.169439758
356,5,0.179287909
356,6,0.203872194
356,7,0.221609178
356,8,0.232003876
356,9,0.235664707
356,10,0.237562151
356,11,0.243285422
356,12,0.242285139
356,13,0.24097549
356,14,0.238964611
356,15,0.240872368
356,16,0.247348429
356,17,0.246224399
356,18,0.241222982
356,19,0.237737459
356,20,0.229900187
356,21,0.214617506
356,22,0.199974182
356,23,0.184928683
357,0,0.171955935
357,1,0.163530868
357,2,0.159344114
357,3,0.157704475
357,4,0.158921314
357,5,0.16241715
357,6,0.170708159
357,7,0.179597275
357,8,0.192405028
357,9,0.207068976
357,10,0.215679663
357,11,0.222856954
357,12,0.224909082
357,13,0.224001608
357,14,0.221846359
357,15,0.222980701
357,16,0.22963207
357,17,0.22944645
357,18,0.225692809
357,19,0.221753549
357,20,0.215576541
357,21,0.201912876
357,22,0.18871326
357,23,0.172976843
358,0,0.159045061
358,1,0.150578744
358,2,0.145927942
358,3,0.142184614
358,4,0.14300959
358,5,0.14549483
358,6,0.150702491
358,7,0.156167957
358,8,0.167367006
358,9,0.180401627
358,10,0.186073337
358,11,0.18955886
358,12,0.190105407
358,13,0.191415056
358,14,0.18941449
358,15,0.19532338
358,16,0.194787146
358,17,0.178875421
358,18,0.1693057
358,19,0.165005512
358,20,0.163283375
358,21,0.161251871
358,22,0.158024153
358,23,0.150609681
359,0,0.143710819
359,1,0.141050272
359,2,0.140049988
359,3,0.139658125
359,4,0.138967207
359,5,0.139936554
359,6,0.142267111
359,7,0.144607981
359,8,0.147969758
359,9,0.156982621
359,10,0.162458399
359,11,0.165479873
359,12,0.167532001
359,13,0.167975426
359,14,0.163407121
359,15,0.161334369
359,16,0.165830488
359,17,0.167315445
359,18,0.167346382
359,19,0.16672765
359,20,0.164943639
359,21,0.159797851
359,22,0.155116112
359,23,0.146556986
360,0,0.138441285
360,1,0.132305526
360,2,0.127881592
360,3,0.125633533
360,4,0.127510353
360,5,0.129830598
360,6,0.134893888
360,7,0.137523499
360,8,0.143618009
360,9,0.155208922
360,10,0.163149316
360,11,0.166593591
360,12,0.169202578
360,13,0.171048461
360,14,0.167274196
360,15,0.167016391
360,16,0.171058774
360,17,0.172378735
360,18,0.172605604
360,19,0.173379019
360,20,0.170635973
360,21,0.165727366
360,22,0.160395959
360,23,0.150836549
361,0,0.142246487
361,1,0.136781021
361,2,0.134099849
361,3,0.1344814
361,4,0.138461909
361,5,0.148650363
361,6,0.169429446
361,7,0.184279014
361,8,0.195529624
361,9,0.204913726
361,10,0.206027444
361,11,0.208553933
361,12,0.208419874
361,13,0.211266041
361,14,0.211647593
361,15,0.215463107
361,16,0.222155725
361,17,0.221268875
361,18,0.217618357
361,19,0.215906531
361,20,0.211080422
361,21,0.199087333
361,22,0.187197367
361,23,0.171863125
362,0,0.161025003
362,1,0.15501299
362,2,0.151362472
362,3,0.150568432
362,4,0.153435224
362,5,0.16260277
362,6,0.180896612
362,7,0.193559994
362,8,0.202253179
362,9,0.205975883
362,10,0.210482314
362,11,0.211276354
362,12,0.21346254
362,13,0.215298112
362,14,0.211162919
362,15,0.212575691
362,16,0.218628952
362,17,0.218175215
362,18,0.214803126
362,19,0.212513818
362,20,0.207522713
362,21,0.195127448
362,22,0.182309384
362,23,0.169594441
363,0,0.15829227
363,1,0.152125574
363,2,0.148268812
363,3,0.147876948
363,4,0.149908451
363,5,0.157735411
363,6,0.175132093
363,7,0.188579201
363,8,0.197097079
363,9,0.202531608
363,10,0.203201901
363,11,0.203263774
363,12,0.203511267
363,13,0.206780234
363,14,0.206470868
363,15,0.208976733
363,16,0.214112209
363,17,0.213184111
363,18,0.210193573
363,19,0.204913726
363,20,0.200366046
363,21,0.189177309
363,22,0.177524523
363,23,0.166830772
364,0,0.155590474
364,1,0.148877231
364,2,0.145835132
364,3,0.142535228
364,4,0.143040526
364,5,0.147031348
364,6,0.154930493
364,7,0.162406838
364,8,0.172646852
364,9,0.18388715
364,10,0.189806353
364,11,0.195282131
364,12,0.196385537
364,13,0.199252328
364,14,0.198551099
364,15,0.200696036
364,16,0.206274937
364,17,0.206398683
364,18,0.202655354
364,19,0.199829812
364,20,0.195034639
364,21,0.185279297
364,22,0.174740229
364,23,0.161911852
365,0,0.150640618
365,1,0.143999561
365,2,0.139276573
365,3,0.137874114
365,4,0.138358787
365,5,0.140544974
365,6,0.14446361
365,7,0.147918197
365,8,0.153868336
365,9,0.162974009
365,10,0.170048178
365,11,0.174224619
365,12,0.177823577
365,13,0.180618183
365,14,0.181711276
365,15,0.18449557
365,16,0.191868793
365,17,0.192374091
365,18,0.187135493
365,19,0.180112885
365,20,0.170708159
365,21,0.161953101
365,22,0.157910719
365,23,0.150826237
,,
,,
,,
